date,conversation_id,kor_sent,eng_sent,qna_id
20190508,3,다문화가족이시지요? 다문화가족 청소년들의 적응을 돕기 위한 멘토링 프로그램이 있는데 참가해 보시겠어요?,"You're a multicultural family, aren't you? There is a mentoring program that helps the adaptation of the teenagers of multicultural families . Would you like to participate?",
20190508,4,그럼 공부에 도움을 받을 수 있어요?,"Can my child get some help with her study, then?",
20190508,5,"네, 멘토가 주 1회 일대일로 학생에게 필요한 학습 지원을 해 드립니다.","Yes, a mentor will provide necessary supports for learning once a week.",
20190508,6,우리 아이에게 정말 유용한 프로그램이군요.,That's a very useful program for my child.,
20190509,1,"마리아 씨, 안색이 어두워요. 무슨 걱정거리라도 있으세요?","You look gloomy, Maria. Are you worried of something?",
20190509,2,남편과 제가 사고방식이 너무 달라서 자주 다투거든요. 그래서 요즘 많이 힘들어요.,My husband and I often argue because we have different ways of thinking. So I've been having a hard time lately.,
20190509,3,그런 문제는 혼자 고민한다고 해서 해결되지 않아요. 남편과 같이 상담을 받아보시는 게 어때요?,Worring alone doesn't help with solving such problem. Why don't you get counseling together with your husband?,
20190509,4,어디에서 상담을 받을 수 있어요?,Where can I get counseling?,
20190509,5,다누리콜센터라는 곳이 있는데 다문화가족 상담도 해 주고 통역 서비스도 제공해요. 한번 전화해 보시지요.,There is a place called Danuri call center. It provides multi-cultural familty counseling and interpretation services. Try giving them a call.,
20190509,6,고맙습니다. 얼른 전화해 봐야겠어요.,Thank you. I should call them immediately.,
20190510,1,"여보, 저도 한국 생활에 익숙해졌으니까 이제 일자리를 알아볼까 해요.","Honey, I got used to living in Korea, so I'm thinkng of finding a job now.",
20190510,2,좋은 생각이에요. 요즘은 다문화가족지원센터에서 취업 정보도 얻을 수 있다고 해요.,That's a good idea. I heard that you can also get job information from the multicultural family support center these days.,
20190510,3,저도 알아봤는데 센터 홈페이지에 통역사를 뽑는다는 채용 공고가 떴더라고요.,"I checked it out, and the center's homepage posted a job opening about hiring an interpreter.",
20190510,4,그래요? 당신은 한국어도 잘하고 순발력도 좋으니까 그 일이 잘 맞을 거예요.,"Really? You're good at Korean and you're quick-witted, so that will suit you.",
20190510,5,제대로 통역하기에는 실력이 아직 부족하지만 그래도 한번 도전해 보려고요.,"I'm not yet competent enough to make a good interpretation, but I'm going to try.",
20190510,6,좋아요. 나도 서류 접수나 면접 준비를 도와줄게요.,Ok. I'll help you with the paperwork and the interview.,
20190511,1,"흐엉 씨, 저 귀화 시험에 합격해서 한국 국적을 취득했어요.","Hu weong, I passed the naturalization exam and acquired Korean citizenship.",
20190511,2,축하해요. 사회통합 프로그램을 들으셨지요?,"Congratulations. You should have taken the Social Integration Proram, did you?",
20190511,3,"네, 한국어를 체계적으로 배울 수 있을 뿐만 아니라 한국 사회와 문화도 다뤄서 좋았어요.","Yes, it was good not only because I could learn Korean systematically but also it dealt with Korean society and culture.",
20190511,4,저도 그 프로그램에 관심이 있는데 시간은 얼마나 걸려요?,I'm also interested in the program. How long does it take?,
20190511,5,"단계부터 5단계까지 있는데, 0단계는 15시간이고 그 다음부터는 각각 100시간씩이에요.",There is level 0 to level 5. Level 0 takes 15 hours and then it takes 100 hours for each level.,
20190511,6,그렇군요. 이 프로그램을 이수하면 영주권을 신청할 때 토픽 성적을 내지 않아도 된다고 해서 저도 해 보려고요.,"I see. I heard that if I complete this program, I don't have to submit a TOPIK score when applying for the permanent residence, so I'm going to try it. ",
20190513,1,"선생님, 아침부터 계속 배가 아프고 토할 것 같아요.","Doctor, I have a stomachache and feel like throwing up since this morning.",
20190513,2,혹시 제가 지금 아랫배를 눌렀다가 떼면 더 아프십니까?,Does it hurt more now if I press and then release your lower abdomen?,
20190513,3,"네, 왼쪽은 괜찮은데 오른쪽은 너무 아파요.","Yes, the left part is fine, but it hurts so much on the right side. ",
20190513,4,우선 혈액 검사와 시티(CT) 촬영을 해 봐야겠지만 맹장염이 의심됩니다.,"We should do a blood test and CT scan first, but I suspect that is appendicitis.",
20190513,5,그럼 지금 바로 수술해야 해요?,"Should I get an operation right now, then?",
20190513,6,"네, 검사 결과 맹장염이라면 수술하셔야 합니다. 맹장염은 이렇게 갑자기 아파서 응급실로 오시는 분이 많습니다.","Yes, if the test results confirm that it's appendicitis, you need to get an operation. There are many with appendictis that get sick all of a sudden and come to the emergency room.",
20190514,1,입원 수속을 하려고 왔습니다.,I'm here to go through the hospitalization process.,
20190514,2,"네, 1인실과 2인실, 4인실, 6인실 병실 중에 원하는 병실이 있으십니까?","Okay, do you have a preference among a single, double, four-bed room, and six-bed room?",
20190514,3,병실료가 어떻게 됩니까?,How much is the room fee?,
20190514,4,"여기 표에서 보시는 것처럼 1, 2인실은 좀 비싼 편입니다. 하지만 4인실부터는 건강보험이 적용되어 가격이 저렴합니다.","As you can see here, a single room and a double room are a little expensive. However, the health insurance is applied starting from a four-bed room that the price is cheap.",
20190514,5,그럼 저는 4인실로 하겠습니다.,Then I will go for a four-bed room.,
20190514,6,확인해 보니 지금 4인실에 자리가 없네요. 우선 다른 병실에 입원하시면 4인실에 자리가 나는 대로 옮겨 드리겠습니다.,"I just checked and there isn't any four-bed room left. If you get hospitalized in another patient's room for now, we will move you to a four-bed room right after there is one available.",
20190515,1,수술 시간이 정해졌습니까?,Is the surgery scheduled yet?,
20190515,2,"네, 내일 아침 8시 수술이어서 오늘 밤 12시부터 금식입니다.","Yes, the operation is tomorrow morning 8 o'clock, so eating food is forbidden starting from today, midnight.",
20190515,3,물은 마셔도 됩니까?,Can I drink water?,
20190515,4,"아니요, 마취를 하셔야 하니까 물을 비롯한 모든 음식물은 섭취하시면 안 됩니다.","No, since you need to be anesthetized, you should not eat any food including water.",
20190515,5,보호자가 없어서 수술 동의서에 아직 사인을 못했는데 제가 해도 됩니까?,I haven't signed the O.R consent yet because there wasn't any next of kin present. Can I sign it for myself?,
20190515,6,"네, 괜찮습니다. 필요하신 것이 있으면 침대 옆에 있는 호출 벨을 눌러 주세요.","Yes, it's fine. If you need anything, please press the paging bell next to the bed.",
20190516,1,수술은 잘 끝났습니다. 고생하셨어요.,The surgery went well. You did a great job.,
20190516,2,"선생님, 배도 아프고 무엇보다 목이 너무 말라요.","Doctor, my stomach hurts and most of all, I'm so thirsty.",
20190516,3,수술 후에 방귀가 나와야 식사도 하고 물도 마실 수 있어요.,You have to fart after the surgery to be able to eat something and drink water.,
20190516,4,그럼 방귀는 언제 나오는데요?,"When will the fart come out, then?",
20190516,5,그건 사람마다 모두 다르지만 대개 몇 시간 안에 나와요. 많이 힘드시면 깨끗한 거즈에 물을 적셔서 입술을 축이세요.,"It's all different from person to person, but it usually comes out in a few hours. If you are feeling so hard, wet a clean gauze with water and moisten your lips. ",
20190516,6,지금 당장 시원한 물 한 잔 마시면 소원이 없겠어요.,I would have no other wish if I can drink a cup of cool water right now.,
20190517,1,퇴원 후 병원에는 언제 와야 합니까?,When should I come to the hospital after I get discharged?,
20190517,2,일주일 후에 병원에 오셔야 합니다. 그날 수술 부위도 확인하고 소독도 합니다.,You have to come to the hospital after a week. You will get your surgical site checked and disinfected on that day.,
20190517,3,병원비는 여기에서 납부하면 됩니까?,Do I pay hospital bills here?,
20190517,4,"아니요, 1층 원무과에서 하셔야 합니다. 퇴원 수납 창구에 납부하고 다시 오시면 약을 드릴 겁니다.","No, you have to go to the hospital administration on the first floor. Come back here after paying at the discharge receiving window and I will give you the medicine.",
20190517,5,그 약은 무슨 약입니까?,What kind of medicine is that?,
20190517,6,퇴원 후에 드시는 약입니다. 통증이 심할 때 드시라고 진통제도 함께 처방해 드립니다.,It's a medicine you take after leaving the hospital. I'll also prescribe painkillers to take in case of severe pain.,
20190518,1,"병원비를 납부하려고 합니다. 504호, 3박 4일 입원했습니다.","I'd like to pay for the hospital bills. I stayed at room 504 for 3 nights, 4 days.",
20190518,2,"이 서류의 성함, 입원과 퇴원 날짜가 맞는지 확인해 주세요.","Please confirm the name, date of admission and discharge date on this document.",
20190518,3,"네, 맞습니다. 그리고 보험회사에 제출할 서류들은 미리 신청해야 한다고 해서 어제 담당 간호사에게 말해 두었습니다.","Yes, they're right. I was told that the documents to be submitted to the insurance company should be applied in advance, so I told the nurse in charge yesterday.",
